hmN53dQAAAAJ,Luigi Benedicenti,https://scholar.google.co.in/citations/images/avatar_scholar_128.png,University of New Brunswick,nan,/citations?view_op=view_org&hl=en&org=15414912690033969018,"['Media Technology', 'Software Agents', 'Agile Programming', 'Software Engineering']",971,12,19,377,8,6,"[4, 2, 7, 4, 14, 30, 24, 49, 28, 47, 36, 45, 44, 50, 70, 59, 64, 66, 75, 70, 78, 71, 15]",https://scholar.google.co.in/citations/images/avatar_scholar_128.png,"['https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:u5HHmVD_uO8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:WF5omc3nYNoC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:u-x6o8ySG0sC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:UebtZRa9Y70C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:ldfaerwXgEUC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:d1gkVwhDpl0C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:9yKSN-GCB0IC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:YOwf2qJgpHMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:zYLM7Y9cAGgC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:Wp0gIr-vW9MC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:IjCSPb-OGe4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:qjMakFHDy7sC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:vxA22ZmNLkoC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:W7OEmFMy1HYC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:Y0pCki6q_DkC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:2osOgNQ5qMEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:MXK_kJrjxJIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:roLk4NBRz8UC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:eQOLeE2rZwMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:UeHWp8X0CEIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:CCeGMaHljPEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:_mQi-xiA4oYC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:_xSYboBqXhAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:mVC4hKzE2FoC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:WIXB4To3Tx4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:dhFuZR0502QC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:hqOjcs7Dif8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:KlAtU1dfN6UC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:1sJd4Hv_s6UC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:NtGNdKbuCngC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:4TOpqqG69KYC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:LkGwnXOMwfcC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:Tyk-4Ss8FVUC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:NMxIlDl6LWMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:fPk4N6BV_jEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:7PzlFSSx8tAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:Se3iqnhoufwC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:8RAEygVn5_EC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:vV6vV6tmYwMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:3fE2CSJIrl8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:aqlVkmm33-oC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:YsMSGLbcyi4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:hMod-77fHWUC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:GiYFt9mpioMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:hKjooKYXoHIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:9ZlFYXVOiuMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:ufrVoPGSRksC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:TFP_iSt0sucC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:kNdYIx-mwKoC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:0EnyYjriUFMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:_FxGoFyzp5QC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:u0Mu_IsstPMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:Gb6Hms-Uo9kC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:N6_Y7JlWxwsC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:NhqRSupF_l8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:xtRiw3GOFMkC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:3BvdIg-l-ZAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:ULOm3_A8WrAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:M3ejUd6NZC8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:EUQCXRtRnyEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:IT1MJ6E3JesC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:qUcmZB5y_30C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:HDshCWvjkbEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:qxL8FJ1GzNcC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:4DMP91E08xMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:Zph67rFs4hoC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:iH-uZ7U-co4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:mVmsd5A6BfQC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:_kc_bZDykSQC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:TQgYirikUcIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:-f6ydRqryjwC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:ujxm2eEBZHIC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:BPS1z4jHU5cC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:GJVTs2krol4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:MGPUR4WVBMEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:NZNkWSpQBv0C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:dfsIfKJdRG4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:ZHo1McVdvXMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:M05iB0D1s5AC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:GnPB-g6toBAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:RHpTSmoSYBkC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:IWHjjKOFINEC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:BqipwSGYUEgC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:ZeXyd9-uunAC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:blknAaTinKkC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:mB3voiENLucC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:Nnq8S6OXqDYC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:iKswqCX-FLkC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:zdX0sdgBH_kC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:yZoBfgUKqwcC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:5LPo_wSKItgC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:bFI3QPDXJZMC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:4OULZ7Gr8RgC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:u_35RYKgDlwC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:35N4QoGY0k4C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:C-Rn0OCouf8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:JV2RwH3_ST0C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:j3f4tGmQtD8C', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:J_g5lzvAfSwC', 'https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=hmN53dQAAAAJ&pagesize=100&citation_for_view=hmN53dQAAAAJ:M3NEmzRMIkIC']","['The electroencephalogram as a biometric', 'Defining metrics for software components', 'Analysis of the effects of software reuse on customer satisfaction in an RPG environment', 'Bayesian Network Based XP Process Modelling', 'Employing physical computing in education: How teachers and students utilized physical computing to develop embodied and tangible learning objects', 'Object oriented process modeling with fuzzy logic', 'An architecture for Java-based real-time distributed visualization', 'Operational Wellness Model: A Wellness Model Designed for an Agent-Based Wellness Visualization System', 'TEEMA TRLabs Execution Environment for Mobile Agents', 'An agent based general solution model for the course timetabling problem', 'Increasing the reliability of control systems with agent technology', 'Agent behavior and agent models in unregulated markets', 'Improved agile: a customized scrum process for project management in defense and security', 'An examination of mobile agents system evolution in the course scheduling problem', 'Using Extreme Programming for knowledge transfer', 'Standardizing the reuse of software processes', 'A mixed-integer two-stage interval stochastic programming model for regional air quality management', 'Mobile agent network management system performance study in frame relay network', 'Mobile agent network management system performance study in frame relay network', ""The Webmetrics Project-Exploiting'Software Tools on Demand'"", 'The acceptance of search-based software engineering techniques: An empirical evaluation using the technology acceptance model', 'Applying scrum to the army: a case study', 'Prioritizing CRC cards as a simple design tool in extreme programming', 'iAgile: mission critical military software development', 'A sentiment analysis prototype system for social network data', 'A system model for university course timetabling using mobile agents', 'Establishing quality control in software agents', 'Monitoring the efficiency of a reuse program', 'Rankingtherefactoring techniques based on the internal quality attributes', 'Ranking approach for the user story prioritization methods', 'An Agent-Based Modeling System for Wellness', 'Comparing the Java Platform Implementations for a Mobile Phone-Based Software Agent Execution Environment', 'Mobile multi-agent system for medical image retrieval', 'Creating a framework for testing wellness visualization systems', 'Developing communities of practice amongst eLearning students. A New Zealand story', 'A Mobile Agent System for University Course Timetabling', 'Activity-based OO business modeling and control', 'Ranking and Rules for Selecting Two Persons in Pair Programming.', 'Repeatable experimental framework for wellness indicator testing/evaluation: Environmental setup', 'Mobile agent strategies for the provision of public goods: An experimental study', 'Solving dynamic distributed constraint satisfaction problems with a modified weak-commitment search algorithm', 'Guidelines to Determine the Impact of Code reuse on Productivity', 'The Public Space as an Interface for Technology Research and Art: A Study and Implementation of Two Interdisciplinary Collaborations between Engineers and Artists', 'Toward a model of emotion influences on agile decision making', 'Ranking xp estimation methods based on the anp', 'Real-time extreme programming', 'Mobile agents for economic market simulation', 'An Experince Report on Decoding, Monitoring, and Controlling the Software Process', 'Can reuse improve reliability?', 'Gertrude: OO for BPR', 'G. and Vernazza, T. Guidelines to Determine the Impact of Code Reuse on Productivity. University of Genova', 'Affect and affective trust in agile requirements engineering', 'AHP and soft computing for energy-aware decision-making', 'Supplementing agile practices with decision support methods for military software development', 'Agent-based wellness indicator', 'Weighted averaged equations for modeling velocity profiles of 1D steady open channel flows', 'Using the analytical hierarchy process as a ranking tool for user story prioritization techniques', 'Supporting Electronic Commerce of Software Products through Pay-Per-Use Rental of Downloadable Tools', 'Modeling the Process of a Software Company with Pescarenico', 'Two mathematical modeling approaches for extreme programming', 'An agent-based wellness indicator: experimental results and future directions', 'The influence of ubiquity on screen-based interfaces', 'Displaying the state of an electric system: a preliminary study', 'Mathematical analysis of agent swarm behavior in an agent-based electronic health record system', 'An agent-based shopping system', 'An Architecture for Java-Based Real-Time Distributed Visualization. pp: 570-579', 'A quality assessment model for Java code', 'The design of a secure agent platform', 'Expanding agent-based service to the Internet', 'Improving Engineering', 'Rethinking smart objects: building artificial intelligence with objects', 'Emotional Contagion in Open Software Collaborations', 'A multiplecriteria decision making model for ranking refactoring patterns', 'Toward a model of emotional contagion influence on agile development for mission critical systems', 'Introducing Ubiquity in Noninvasive Measurement Systems for Agile Processes', 'Toward a model of emotion and its contagion influences on agile development for defense applications', 'Interpretive strategies for analyzing digital texts', 'Using AHP for Prioritizing the XP User Stories from the Developers and Customers Perspectives', 'Text Interface Adaptation in Ubiquitous Applications', 'Dynamically mapping screen real estate optimality', 'A dynamic extension of the asynchronous weak-commitment search algorithm', 'The design of an architecture for software agents on mobile platforms', 'Flexible manufacturing for software agents', 'Reuse libraries for real-time multimedia over the network', 'From process modeling to domain modeling', 'Neural networks for parsing natural language sentences', 'A Standard Measuring Procedure for Software Engineering', 'Optimization of process parameters for turning of titanium alloy (Grade II) in MQL environment using multi-CI algorithm', 'The influence of affects on Agile decisions: Measurement and Structural Models', 'PROCEEDINGS-INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING', 'Interpretive Strategies for Screen-Based Creative Technologies', 'Multidisciplinary approaches to computing', 'A mobile agent framework for ubiquitous media access', 'New Theories and Methods for Screen-Centred Interfaces: A Pilot Study', 'Frameworks for Effective Screen-Centred Interfaces', 'IMIS 2012', 'The LISA prototype framework for media access and delivery', 'CAPITALIZING THE IMPROVEMENTS IN SOFTWARE DEVELOPMENT WITH OBJECT ORIENTED MODELS', 'Using Web services to enhance the functionality of TEEMA', 'Part II Methodologies, Models and Tools-Solving Dynamic Distributed Constraint Satisfaction Problems with a Modified Weak-Commitment Search Algorithm']"
